College_id,College_name,survey_year,offers_scholarship,id,total_general_total,total_general_females,total_sc_total,total_sc_females,total_st_total,total_st_females,total_obc_total,total_obc_females,total_total_persons,total_total_females,total_remarks_id,pwd_general_total,pwd_general_females,pwd_sc_total,pwd_sc_females,pwd_st_total,pwd_st_females,pwd_obc_total,pwd_obc_females,pwd_total_persons,pwd_total_females,pwd_remarks_id,muslim_minority_general_total,muslim_minority_general_females,muslim_minority_sc_total,muslim_minority_sc_females,muslim_minority_st_total,muslim_minority_st_females,muslim_minority_obc_total,muslim_minority_obc_females,muslim_minority_total_persons,muslim_minority_total_females,muslim_minority_remarks_id,other_minority_general_total,other_minority_general_females,other_minority_sc_total,other_minority_sc_females,other_minority_st_total,other_minority_st_females,other_minority_obc_total,other_minority_obc_females,other_minority_total_persons,other_minority_total_females,other_minority_remarks_id,total_remark
50508,"BABURAO PATIL BHOYAR KALA MAHAVIDYALAYA, WADADHA",2015,TRUE,4543712,0,0,10,2,26,6,44,30,80,38,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50509,"J K MAHILA MAHAVIDYALAYA, CHIMUR",2015,TRUE,4264139,0,0,55,55,48,48,52,52,155,155,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50510,"VIVEKANAND VARISTHA MAHAVIDYALAYA, BEMBAL",2015,TRUE,4867847,12,7,15,8,0,0,54,25,81,40,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50511,"GANGABAI TALMALE ART, COMMERCE AND SCIENCE COLLEGE, BRAMHAPURI",2015,TRUE,4253635,0,0,11,10,2,2,101,57,114,69,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50514,"INSTITUTE OF MANANAGEMENT STUDIES AND RESEARCH, KOSARA",2015,TRUE,4513507,51,37,99,64,8,5,79,44,237,150,NA,0,0,0,0,0,0,0,0,0,0,NA,7,4,0,0,0,0,0,0,7,4,NA,18,12,0,0,0,0,0,0,18,12,NA,NA
50515,ADITYA SILVER OAK INSTITUTE OF TECHNOLOGY,2015,TRUE,4268920,0,0,10,2,3,0,19,3,32,5,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
29891,Prof Brijmohan Mishra Institute of Medical & Technical Sciences,2015,TRUE,4531652,10,10,106,71,78,70,381,244,575,395,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
42206,"Indian Institute of Cost and Management Studies and Research Indsearch, Law College Road, Erandawana, Pune 411004",2015,TRUE,4778586,9,1,6,1,0,0,11,3,26,5,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50517,"ASIAN INSTITUTE OF TECHNOLOGY, VADALI (969)",2015,TRUE,4274081,0,0,189,64,30,6,20,1,239,71,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50518,SAL COLLEGE OF ENGINEERING (113),2015,TRUE,4429683,45,8,85,67,2,0,153,26,285,101,NA,0,0,0,0,0,0,0,0,0,0,NA,18,2,0,0,0,0,0,0,18,2,NA,25,4,0,0,0,0,0,0,25,4,NA,NA
50519,INSTITUTE OF TECHNOLOGY,2015,TRUE,4471988,0,0,12,1,2,2,18,1,32,4,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
35862,"Bharathidasan University Constituent Arts & Science College (Co-education), Nannilam, Thiruvarur District",2015,TRUE,5114271,0,0,474,450,0,0,524,487,998,937,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
29202,"Babe Ke Ayurvedic Medical College & Hospital, VPO Daudhar, Via Ajitwal",2015,TRUE,4831260,0,0,11,4,0,0,0,0,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
29116,"Dayanand Ayurvedic College, Mahatma Hans Raj Marg, G.T. Road, Jalandhar",2015,TRUE,4397621,NA,NA,NA,NA,NA,NA,NA,NA,16,14,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,Category-wise data not maintained
29229,"Govt. Ayurvedic College, Lower Mall, Patiala",2015,TRUE,5162517,0,0,12,3,0,0,1,0,13,3,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
29218,"Guru Nanak Ayurvedic Medical College & Research Institute, Malerkotla Road, VPO Gopalpur",2015,TRUE,5336970,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
29242,"Mai Bhago Ayurvedic College (For Women), Ferozepur Road, Muktsar",2015,TRUE,5358162,NA,NA,NA,NA,NA,NA,NA,NA,11,11,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,Category-wise data not maintained
29208,"Shaheed Kartar Singh Sarabha Ayurvedic College & Hospital, VPO Sarabha",2015,TRUE,4366320,0,0,8,4,0,0,4,4,12,8,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,2,0,0,0,0,0,2,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45474,"SANKARA NETHRALAYA ACADEMY (UNIT OF MEDICAL RESEARCH FOUNDATION) (Inst. Code - 383), CHENNAI",2015,TRUE,5465946,0,0,5,0,0,0,2,0,7,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50569,AKSHAR MAHILA B ED COLLEGE,2015,TRUE,4516553,0,0,6,6,16,16,5,5,27,27,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50522,"KMEA COLLEGE OF ARTS AND SCIENCE, KUZHIVELIPPADY, ALUVA EAST",2015,TRUE,5369226,1,0,0,0,0,0,43,9,44,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,31,9,31,9,1,NA,NA,NA,NA,NA,NA,12,0,12,0,1,NA
50526,"ADITYA INSTITUTE OF MANAGEMENT STUDIES, PEERUMADE",2015,TRUE,5542081,25,12,0,0,0,0,0,0,25,12,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50529,"SANJO COLLEGE MULLAKKANAM, RAJAKKAD, ADIMALY",2015,TRUE,5086506,26,15,0,0,0,0,0,0,26,15,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50533,"ST JOHN OF GOD COLLEGE FOR SPECIAL EDUCATION , VELLOOR, PAMPADY",2015,TRUE,5508694,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50547,KHYATI INSTITUTE OF PHYSIOTHERAPY,2015,TRUE,4585871,0,0,5,4,0,0,5,2,10,6,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50570,BITS INSTITUTE OF PHYSIOTHERAPY,2015,TRUE,4452838,0,0,2,2,2,2,5,5,9,9,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50557,SHRI RAM COLLEGE OF MASTER EDUCATION,2015,TRUE,5057274,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50555,DRASHTI NETRALAY,2015,TRUE,4738785,0,0,2,2,0,0,2,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA
6972,Hemadri Post Graduate Center,2015,TRUE,4611224,0,0,22,13,16,8,0,0,38,21,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50575,"GOVERNMENT COLLEGE, BAYTOO",2015,TRUE,4681571,0,0,1,0,0,0,13,1,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
50576,"GOVERNMENT COLLEGE, GUDHAMALANI",2015,TRUE,5343236,3,1,7,0,2,2,37,14,49,17,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50579,"GOVERNMENT COLLEGE, ANOOPGARH",2015,TRUE,4648533,0,0,8,1,0,0,2,0,10,1,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50580,"GOVERNMENT COLLEGE, PUSHKAR",2015,TRUE,4908272,2,2,20,4,0,0,4,2,26,8,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50584,"GOVERNMENT COLLEGE, JAYAL",2015,TRUE,4719705,0,0,20,3,0,0,0,0,20,3,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50585,"GOVERNMENT COLLEGE, NIWAI",2015,TRUE,4404636,0,0,29,15,13,4,19,7,61,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
50540,BHAVNA B ED COLLEGE,2015,TRUE,4947971,0,0,13,4,3,2,4,1,20,7,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50556,SHRI SWAMINARAYAN B ED COLLEGE,2015,TRUE,4567693,0,0,2,2,17,10,17,7,36,19,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50591,"GOVERNMENT GIRLS COLLEGE, KHERWARA",2015,TRUE,5388051,0,0,23,23,251,251,7,7,281,281,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50596,"GOVERNMENT GIRLS COLLEGE, DHOLPUR",2015,TRUE,4755727,0,0,34,34,1,1,5,5,40,40,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50597,"GOVERNMENT COLLEGE, JAIPUR",2015,TRUE,4665043,36,8,102,17,110,12,39,5,287,42,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50551,GURJAR BHARATI MAHILA ARTS COLLEGE,2015,TRUE,4570715,0,0,2,2,294,294,0,0,296,296,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
51401,ORIENTAL INSTITUTE OF MANAGEMENT,2015,TRUE,5018294,22,7,0,0,0,0,0,0,22,7,NA,0,0,0,0,0,0,0,0,0,0,NA,13,5,0,0,0,0,0,0,13,5,NA,4,2,0,0,0,0,0,0,4,2,NA,NA
51403,"D.M.R. DEGREE COLLEGE, BHAGUWALA, BIJNOR",2015,TRUE,5299658,42,15,67,28,0,0,76,34,185,77,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
29148,"Shree Lakshmi Narayan Ayurvedic College, O/S Lohgarh Gate, Amritsar",2015,TRUE,5319494,0,0,7,2,0,0,0,0,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
50586,"GOVERNMENT COLLEGE, KAPASAN",2015,TRUE,4702891,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50590,"GOVERNMENT COLLEGE, SARADA",2015,TRUE,4308600,2,2,13,6,190,108,12,2,217,118,NA,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50593,"GOVERNMENT COLLEGE, SIKRAI",2015,TRUE,4751728,4,4,67,39,114,70,78,42,263,155,NA,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50594,"GOVERNMENT GIRLS COLLEGE, LALSOT",2015,TRUE,4659907,16,16,37,37,120,120,27,27,200,200,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50830,Shri Rawatpura Sarkar Institute of Technology and Science,2015,TRUE,4611516,0,0,15,3,1,0,45,8,61,11,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50834,"Maharaja Agarsain PG College, Bhadra",2015,TRUE,4537860,19,3,73,33,2,0,139,76,233,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,19,8,19,8,1,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA
50838,ANNIE BESANT COLLEGE,2015,TRUE,4428029,0,0,30,11,0,0,20,1,50,12,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50849,"GCET, Gurdaspur",2015,TRUE,4601623,0,0,156,35,0,0,0,0,156,35,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50852,"SHRI AAIJEE MAHILA MAHAVIDYALAYA, BILARA",2015,TRUE,4510653,0,0,1,1,0,0,5,5,6,6,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50855,"DASMESH COLLEGE OF PHYSIOTHERAPY, FARIDKOT",2015,TRUE,4704287,0,0,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50601,SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,2015,TRUE,5057523,0,0,53,31,1,0,0,0,54,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
50603,CAPITAL COLLEGE OF ARCHITECTURE,2015,TRUE,5374852,7,3,0,0,0,0,0,0,7,3,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50604,PARK INSTITUTE OF ARCHITECTURE,2015,TRUE,5440019,12,2,0,0,0,0,14,2,26,4,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,2,0,2,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50605,PSG INSTITUTE OF TECHNOLOGY AND APPLIED RESEARCH,2015,TRUE,4502714,0,0,25,9,1,1,90,28,116,38,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50606,ARINGER ANNA COLLEGE OF ENGINEERING AND TECHNOLOGY,2015,TRUE,5365494,0,0,6,5,0,0,0,0,6,5,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50607,NARAYANAGURU SIDDHARTHA COLLEGE OF ENGINEERING,2015,TRUE,5065387,38,5,1,0,0,0,0,0,39,5,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50831,Suyash College,2015,TRUE,5180823,14,8,40,18,4,0,24,8,82,34,NA,0,0,0,0,0,0,1,0,1,0,NA,9,5,0,0,0,0,0,0,9,5,NA,5,3,0,0,0,0,0,0,5,3,NA,NA
50854,"KALYAN POLYTECHNIC, SEKHPAT",2015,TRUE,4545975,0,0,44,6,0,0,187,12,231,18,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50857,"GAYATRI COLLEGE, HARESH LAKHANI",2015,TRUE,5232973,0,0,1,1,138,55,0,0,139,56,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50858,"GURU NANAK COLLEGE, MOGA",2015,TRUE,5004060,945,547,76,61,0,0,49,32,1070,640,NA,3,2,0,0,0,0,0,0,3,2,NA,2,1,0,0,0,0,0,0,2,1,NA,310,210,0,0,0,0,0,0,310,210,NA,NA
50859,Oakbrook Business School,2015,TRUE,4549327,1,0,2,1,0,0,0,0,3,1,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50861,"MATA SAHIB KAUR GIRLS COLLEGE, TALWANDI BHAI",2015,TRUE,5560891,61,61,0,0,0,0,0,0,61,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,61,61,0,0,0,0,0,0,61,61,NA,NA
50613,"Dr D Y Patil Educational Federation Dr D Y Patil Institute of Management & Entrepreneur Development,Varale, Talegaon, Maval",2015,TRUE,4983252,3,0,7,3,11,1,3,0,24,4,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50614,"Dr D Y Patil Educational Federation Dr D Y Patil College of Engineering & Innovation, Varale, Talegaon, Maval",2015,TRUE,4982699,131,5,28,2,53,0,61,2,273,9,NA,0,0,0,0,0,0,0,0,0,0,NA,11,0,0,0,0,0,0,0,11,0,NA,4,0,0,0,0,0,0,0,4,0,NA,NA
50615,"Ekta Shikshan Prasarak Mandal Sanchalit Arts, Commerce & Science College, Pipeline Road, Savedi, Ahmednagar",2015,TRUE,5541152,NA,NA,NA,NA,NA,NA,NA,NA,133,52,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Category-wise data not maintained
50616,"B V V Sanghas Danammadevi Arts, Commerce and Science College for women, Mudhol",2015,TRUE,4564228,0,0,28,28,0,0,1,1,29,29,NA,0,0,0,0,0,0,1,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50617,"Government First Grade College for Women, Bagalkot",2015,TRUE,4534022,0,0,6,6,3,3,4,4,13,13,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50619,"Government First Grade College for Women, Belgaum",2015,TRUE,4681836,4,4,24,24,6,6,33,33,67,67,NA,0,0,0,0,0,0,0,0,0,0,NA,2,2,0,0,0,0,0,0,2,2,NA,2,2,0,0,0,0,0,0,2,2,NA,NA
50621,"Government First Grade College for Women, Bellary",2015,TRUE,4707466,0,0,28,28,11,11,0,0,39,39,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50623,"Surya Education Societys Shri Pawad Basaveshwar Arts and Commerce Colege for Women, Huvina Hippargi",2015,TRUE,4718799,32,32,8,8,0,0,0,0,40,40,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50842,"ANNIE BESANT COLLEGE, AAU",2015,TRUE,5290244,0,0,6,0,0,0,6,0,12,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50844,FOCUS INSTITUTE OF SCIENCE AND TECHNOLOGY,2015,TRUE,5019733,5,0,21,0,0,0,15,0,41,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
21358,Panchayat Degree College,2015,TRUE,4696268,0,0,85,55,3,1,75,52,163,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
50639,"I PS College, Nirala Nagar",2015,TRUE,5383920,0,0,59,10,9,4,75,23,143,37,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50851,"Shri Rishikul Mahavidyalaya, Hadota",2015,TRUE,4398888,8,5,14,11,0,0,40,25,62,41,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50860,SDM COLLEGE OF BUSINESS MANAGEMENT POST GRADUATE CENTRE FOR MANAGEMENT STUDIES AND RESEARCH,2015,TRUE,5361334,0,0,1,0,0,0,22,7,23,7,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA
50627,"Government First Grade College for Women, Bijapur",2015,TRUE,4334947,0,0,32,32,4,4,18,18,54,54,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50599,"GOVERNMENT GIRLS COLLEGE, HOD",2015,TRUE,4323535,56,56,34,34,16,16,15,15,121,121,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50836,"Navjeevan Mahavidhalaya, Kanwat",2015,TRUE,4474209,0,0,63,41,12,7,21,8,96,56,NA,0,0,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50628,"Government First Grade College for Women, old Taluka Office, Dharwad",2015,TRUE,4286518,0,0,3,3,3,3,17,17,23,23,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,2,2,2,2,NA,0,0,0,0,0,0,15,15,15,15,NA,NA
50629,"Government First Grade College for Women, Gadag",2015,TRUE,5189904,0,0,1,1,3,3,44,44,48,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,3,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
50630,"Government First Grade College for Women, Haveri",2015,TRUE,4926008,2,2,11,11,2,2,0,0,15,15,NA,0,0,0,0,0,0,0,0,0,0,NA,2,2,0,0,0,0,0,0,2,2,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50632,"Government First Grade College for Women, Karwar",2015,TRUE,5353768,0,0,3,3,0,0,21,21,24,24,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50633,"Shri Srinivas Rural Development Trusts Vidya Bharati Arts and Commerce College for Women, Marlanhalli, Karatgi",2015,TRUE,5286276,0,0,2,2,0,0,29,29,31,31,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,2,2,2,2,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50635,"National Rural Development and Education Trust National Womens Degree College for Women, National Career Academy Campus, Raichur Main Road, Ligasgur",2015,TRUE,5612214,0,0,7,7,0,0,0,0,7,7,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50637,"Government First Grade College for Women, Sindhanur",2015,TRUE,4657213,0,0,61,0,21,0,30,0,112,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
50638,"Government First Grade College for Women, Yadgir",2015,TRUE,4300779,0,0,10,10,3,3,14,14,27,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
21360,R.K. Behera (+3) College,2015,TRUE,5016010,0,0,10,6,4,2,8,6,22,14,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50641,"GOVERNMENT WOMENS FIRST GRADE COLLEGE, TUMKUR",2015,TRUE,4359144,1,1,48,48,27,27,0,0,76,76,NA,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
50670,"HAZI RASHIDAN BEGUM AND HAJI SAHAB JAHAN EDUCATIONCAL INSTITUTE GANESH PUR, GANGDUNDWARA",2015,TRUE,5209511,66,26,40,17,0,0,12,4,118,47,NA,0,0,0,0,0,0,0,0,0,0,NA,60,22,0,0,0,0,0,0,60,22,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
